#logT log cool/n2,heat/n2
# redshift= 4.000
# Log Z/Zsun=-1.000
# Log nh= 1.000
1.000 -31.177 -28.227 1.280
1.250 -29.501 -28.212 1.280
1.500 -28.517 -28.198 1.279
1.750 -27.949 -28.184 1.279
2.000 -27.588 -28.165 1.279
2.250 -27.311 -28.143 1.278
2.500 -27.087 -28.119 1.277
2.750 -26.914 -28.094 1.276
3.000 -26.774 -28.065 1.275
3.250 -26.649 -28.029 1.273
3.500 -26.515 -27.991 1.271
3.750 -26.343 -27.853 1.268
4.000 -24.236 -25.336 1.221	 problems!!
4.250 -22.037 -26.215 0.715
4.500 -22.631 -24.611 0.646
4.750 -22.395 -23.966 0.640
5.000 -22.049 -24.261 0.615
5.250 -22.165 -24.624 0.613
5.500 -22.383 -25.227 0.613
5.750 -22.602 -25.538 0.613
6.000 -22.664 -25.801 0.613
6.250 -22.795 -26.616 0.613
6.500 -22.995 -27.239 0.613
6.750 -22.988 -27.320 0.613
7.000 -22.913 -27.328 0.613
7.250 -22.848 -27.467 0.613
7.500 -22.763 -27.520 0.613
7.750 -22.647 -27.520 0.613
8.000 -22.534 -27.498 0.613
8.250 -22.410 -27.449 0.613
8.500 -22.292 -27.365 0.613
8.750 -22.159 -27.233 0.613
9.000 -22.027 -27.072 0.613
